OBJECTID	DD_MM_YYY	TIME	LOCATION	LAT	LON	DEPTH	MAG	EVALMODE	TYPE
1364	26-12-2003 0:00:00	18:14	Oud Annerveen	53.084000000000003	6.755000000000000	3	-0.600000000000000	manual	ind
1365	17-7-1997 0:00:00	17:02	Annen	53.061000000000000	6.717000000000000	3	-0.700000000000000	manual	ind
1366	8-3-1997 0:00:00	6:43	Borgercompagnie	53.106000000000002	6.815000000000000	3	-0.800000000000000	manual	ind
1367	4-3-1930 0:00:00	190500.00	Voerendaal	50.880000000000003	5.930000000000000	5	3.100000000000000	manual	tec
1368	20-11-1932 0:00:00	233654.52	Schijndel	51.619999999999997	5.430000000000000	13	5.000000000000000	manual	tec
1369	23-11-1932 0:00:00	030801.34	Boxtel	51.573000000000000	5.292000000000000	10	4.500000000000000	manual	tec
1370	23-11-1932 0:00:00	042010.63	Erp	51.582000000000001	5.570000000000000	15	3.000000000000000	manual	tec
1371	28-11-1932 0:00:00	035922.06	Lage Mierde	51.417000000000002	5.135000000000000	15	3.500000000000000	manual	tec
1372	28-11-1932 0:00:00	054135.15	Esch	51.609000000000002	5.300000000000000	15	4.300000000000000	manual	tec
1373	15-11-1971 0:00:00	211710.19	Klimmen	50.872999999999998	5.892000000000000	2	2.100000000000000	manual	tec
1374	30-12-1972 0:00:00	053352.07	Nijmegen	51.843000000000004	5.853000000000000	28	2.600000000000000	manual	tec
1375	30-12-1972 0:00:00	054827.32	Nijmegen	51.826999999999998	5.893000000000000	28	3.200000000000000	manual	tec
1376	31-12-1972 0:00:00	080021.58	Nijmegen	51.840000000000003	5.855000000000000	25	2.700000000000000	manual	tec
1377	27-7-1975 0:00:00	012351.10	Mierlo	51.426000000000002	5.613000000000000	14	2.600000000000000	manual	tec
1378	29-6-1976 0:00:00	050031.36	Ittervoort	51.176000000000002	5.828000000000000	17	3.300000000000000	manual	tec
1379	7-6-1977 0:00:00	231659.95	Echt	51.093000000000004	5.877000000000000	10	2.700000000000000	manual	tec
1380	17-7-1979 0:00:00	164857.13	Groesbeek	51.762999999999998	5.948000000000000	18	3.000000000000000	manual	tec
1381	5-6-1980 0:00:00	121139.87	Haelen	51.238999999999997	5.910000000000000	5	3.800000000000000	manual	tec
1382	6-6-1980 0:00:00	052410.28	Roermond	51.173999999999999	5.978000000000000	8	2.000000000000000	manual	tec
1383	20-12-1981 0:00:00	103852.87	Voerendaal	50.851999999999997	5.922000000000000	23	2.700000000000000	manual	tec
1384	2-3-1982 0:00:00	012727.16	Nieuwstadt	51.033000000000001	5.862000000000000	7	3.500000000000000	manual	tec
1385	5-2-1983 0:00:00	075117.37	Heeze	51.369999999999997	5.542000000000000	6	2.200000000000000	manual	tec
1386	27-5-1984 0:00:00	223658.50	Wijnandsrade	50.899999999999999	5.860000000000000	3	1.500000000000000	manual	tec
1387	7-12-1985 0:00:00	212709.28	Voerendaal	50.884999999999998	5.933000000000000	6	1.600000000000000	manual	tec
1388	7-12-1985 0:00:00	213217.57	Voerendaal	50.884999999999998	5.932000000000000	5	1.500000000000000	manual	tec
1389	7-12-1985 0:00:00	224702.47	Voerendaal	50.881000000000000	5.947000000000000	5	2.700000000000000	manual	tec
1390	7-12-1985 0:00:00	224721.73	Voerendaal	50.884000000000000	5.933000000000000	6	2.300000000000000	manual	tec
1391	7-12-1985 0:00:00	230925.73	Voerendaal	50.878999999999998	5.942000000000000	5	3.000000000000000	manual	tec
1392	7-12-1985 0:00:00	231719.46	Voerendaal	50.884000000000000	5.938000000000000	5	1.400000000000000	manual	tec
1393	9-12-1985 0:00:00	105648.48	Voerendaal	50.883000000000003	5.932000000000000	8	2.200000000000000	manual	tec
1394	9-12-1985 0:00:00	105924.15	Heerlen	50.906999999999996	5.968000000000000	4	1.500000000000000	manual	tec
1395	6-1-1986 0:00:00	054215.42	Voerendaal	50.883000000000003	5.928000000000000	2	2.400000000000000	manual	tec
1396	1-10-1987 0:00:00	233156.92	Echt	51.088000000000001	5.910000000000000	8	2.100000000000000	manual	tec
1397	15-6-1988 0:00:00	030243.06	Rilland	51.384000000000000	4.260000000000000	3	2.100000000000000	manual	tec
1398	17-10-1988 0:00:00	193954.72	Wittem	50.813000000000002	5.922000000000000	22	3.500000000000000	manual	tec
1399	15-1-1990 0:00:00	182613.76	Posterholt	51.128000000000000	6.023000000000000	7	2.100000000000000	manual	tec
1400	18-7-1990 0:00:00	200915.28	Oost-. West- en Middelbeers	51.472000000000001	5.270000000000000	13	2.300000000000000	manual	tec
1401	13-4-1992 0:00:00	012002.77	Linne	51.161999999999999	5.933000000000000	15	5.800000000000000	manual	tec
1402	13-4-1992 0:00:00	012252.20	Maria-Hoop	51.091999999999999	5.970000000000000	11	0.900000000000000	manual	tec
1403	13-4-1992 0:00:00	013108.08	Linne	51.161999999999999	5.933000000000000	10	0.700000000000000	manual	tec
1404	13-4-1992 0:00:00	013332.41	Maasbracht	51.156999999999996	5.917000000000000	9	2.300000000000000	manual	tec
1405	13-4-1992 0:00:00	013458.60	Koningsbosch	51.064000000000000	5.973000000000000	28	1.800000000000000	manual	tec
1406	13-4-1992 0:00:00	014603.69	Sint Odiliënberg	51.139000000000003	5.992000000000000	14	2.000000000000000	manual	tec
1407	13-4-1992 0:00:00	014642.38	Heel	51.170999999999999	5.915000000000000	20	1.700000000000000	manual	tec
1408	13-4-1992 0:00:00	015330.61	Herten	51.180000000000000	5.927000000000000	10	1.900000000000000	manual	tec
1409	13-4-1992 0:00:00	020224.17	Sint Odiliënberg	51.146999999999998	5.952000000000000	13	2.300000000000000	manual	tec
1410	13-4-1992 0:00:00	020430.55	Linne	51.152000000000001	5.938000000000000	8	2.100000000000000	manual	tec
1411	13-4-1992 0:00:00	020507.46	Maria-Hoop	51.094999999999999	5.955000000000000	11	2.200000000000000	manual	tec
1412	13-4-1992 0:00:00	020821.12	Sint Odiliënberg	51.143999999999998	5.965000000000000	15	2.400000000000000	manual	tec
1413	13-4-1992 0:00:00	021918.43	Sint Odiliënberg	51.152000000000001	5.985000000000000	6	1.500000000000000	manual	tec
1414	13-4-1992 0:00:00	023041.00	Sint Odiliënberg	51.143999999999998	5.952000000000000	9	2.200000000000000	manual	tec
1415	13-4-1992 0:00:00	023853.74	Maria-Hoop	51.113000000000000	5.990000000000000	14	1.500000000000000	manual	tec
1416	13-4-1992 0:00:00	030326.42	Heel	51.167000000000002	5.912000000000000	6	2.500000000000000	manual	tec
1417	13-4-1992 0:00:00	030554.64	Sint Odiliënberg	51.149999999999999	5.980000000000000	3	1.500000000000000	manual	tec
1418	13-4-1992 0:00:00	031010.53	Sint Odiliënberg	51.155999999999999	5.957000000000000	12	1.600000000000000	manual	tec
1419	13-4-1992 0:00:00	031749.82	Heel	51.176000000000002	5.890000000000000	15	2.200000000000000	manual	tec
1420	13-4-1992 0:00:00	033345.94	Sint Odiliënberg	51.127000000000002	5.995000000000000	15	1.800000000000000	manual	tec
1421	13-4-1992 0:00:00	034127.23	Sint Odiliënberg	51.140000000000001	5.980000000000000	9	2.300000000000000	manual	tec
1422	13-4-1992 0:00:00	034942.14	Sint Odiliënberg	51.152000000000001	5.977000000000000	8	4.000000000000000	manual	tec
1423	13-4-1992 0:00:00	040007.15	Maasbracht	51.143999999999998	5.912000000000000	14	1.800000000000000	manual	tec
1424	13-4-1992 0:00:00	040751.73	Sint Odiliënberg	51.154000000000003	5.970000000000000	15	1.200000000000000	manual	tec
1425	13-4-1992 0:00:00	042243.53	Sint Odiliënberg	51.128999999999998	5.988000000000000	14	2.200000000000000	manual	tec
1426	13-4-1992 0:00:00	044443.46	Sint Odiliënberg	51.127000000000002	5.995000000000000	10	1.400000000000000	manual	tec
1427	13-4-1992 0:00:00	050314.36	Sint Odiliënberg	51.155999999999999	5.985000000000000	16	1.700000000000000	manual	tec
1428	13-4-1992 0:00:00	052045.49	Maria-Hoop	51.093000000000004	5.987000000000000	7	3.100000000000000	manual	tec
1429	13-4-1992 0:00:00	052458.37	Sint Odiliënberg	51.149999999999999	5.975000000000000	9	1.700000000000000	manual	tec
1430	13-4-1992 0:00:00	052529.94	Maasbracht	51.155999999999999	5.917000000000000	14	2.300000000000000	manual	tec
1431	13-4-1992 0:00:00	053519.62	Maasbracht	51.151000000000003	5.900000000000000	10	1.900000000000000	manual	tec
1432	13-4-1992 0:00:00	053824.27	Posterholt	51.125000000000000	6.020000000000000	19	2.000000000000000	manual	tec
1433	13-4-1992 0:00:00	055807.97	Herten	51.158999999999999	5.953000000000000	12	1.600000000000000	manual	tec
1434	13-4-1992 0:00:00	060128.66	Maasbracht	51.146000000000001	5.923000000000000	10	1.800000000000000	manual	tec
1435	13-4-1992 0:00:00	060211.81	Sint Odiliënberg	51.131999999999998	5.990000000000000	15	3.100000000000000	manual	tec
1436	13-4-1992 0:00:00	061635.47	Sint Odiliënberg	51.136000000000003	5.988000000000000	14	2.600000000000000	manual	tec
1437	13-4-1992 0:00:00	062257.21	Sint Odiliënberg	51.134999999999998	5.995000000000000	13	1.800000000000000	manual	tec
1438	13-4-1992 0:00:00	063340.32	Sint Odiliënberg	51.139000000000003	5.987000000000000	14	2.800000000000000	manual	tec
1439	13-4-1992 0:00:00	064131.02	Posterholt	51.127000000000002	6.028000000000000	14	1.400000000000000	manual	tec
1440	13-4-1992 0:00:00	081837.30	Sint Odiliënberg	51.133000000000003	6.005000000000000	15	1.700000000000000	manual	tec
1441	13-4-1992 0:00:00	083259.97	Herten	51.164999999999999	5.938000000000000	6	1.700000000000000	manual	tec
1442	13-4-1992 0:00:00	113003.07	Ospel	51.311999999999998	5.803000000000000	20	2.000000000000000	manual	tec
1443	13-4-1992 0:00:00	115023.95	Sint Odiliënberg	51.149000000000001	5.982000000000000	14	1.800000000000000	manual	tec
1444	13-4-1992 0:00:00	180127.66	Sint Odiliënberg	51.140999999999998	5.967000000000000	18	1.700000000000000	manual	tec
1445	13-4-1992 0:00:00	194606.75	Koningsbosch	51.079999999999998	5.947000000000000	11	1.400000000000000	manual	tec
1446	13-4-1992 0:00:00	201933.42	Roermond	51.168999999999997	6.017000000000000	15	1.500000000000000	manual	tec
1447	13-4-1992 0:00:00	215002.70	Sint Odiliënberg	51.154000000000003	5.993000000000000	14	2.300000000000000	manual	tec
1448	13-4-1992 0:00:00	225922.14	Sint Odiliënberg	51.136000000000003	5.997000000000000	15	2.100000000000000	manual	tec
1449	14-4-1992 0:00:00	000130.92	Sint Odiliënberg	51.143000000000001	5.963000000000000	15	2.000000000000000	manual	tec
1450	14-4-1992 0:00:00	001740.25	Montfort	51.124000000000002	5.963000000000000	28	1.400000000000000	manual	tec
1451	14-4-1992 0:00:00	023107.39	Sint Odiliënberg	51.140999999999998	5.983000000000000	14	2.400000000000000	manual	tec
1452	14-4-1992 0:00:00	040727.11	Sint Odiliënberg	51.148000000000003	6.037000000000000	14	1.400000000000000	manual	tec
1453	14-4-1992 0:00:00	042439.01	Maasbracht	51.137999999999998	5.898000000000000	13	1.400000000000000	manual	tec
1454	14-4-1992 0:00:00	124139.88	Maasbracht	51.149000000000001	5.923000000000000	16	2.800000000000000	manual	tec
1455	14-4-1992 0:00:00	124222.91	Maasbracht	51.139000000000003	5.908000000000000	19	1.900000000000000	manual	tec
1456	14-4-1992 0:00:00	125632.42	Sint Odiliënberg	51.149000000000001	5.985000000000000	14	3.100000000000000	manual	tec
1457	14-4-1992 0:00:00	132152.92	Posterholt	51.109999999999999	6.035000000000000	10	1.500000000000000	manual	tec
1458	14-4-1992 0:00:00	173340.97	Roermond	51.164999999999999	6.005000000000000	15	1.500000000000000	manual	tec
1459	15-4-1992 0:00:00	001854.22	Maria-Hoop	51.088999999999999	5.992000000000000	16	1.500000000000000	manual	tec
1460	16-4-1992 0:00:00	140716.78	Montfort	51.137000000000000	5.927000000000000	17	1.900000000000000	manual	tec
1461	16-4-1992 0:00:00	232948.33	Roermond	51.210000000000001	6.003000000000000	20	1.200000000000000	manual	tec
1462	17-4-1992 0:00:00	052743.10	Herten	51.170000000000002	5.948000000000000	18	1.700000000000000	manual	tec
1463	17-4-1992 0:00:00	065558.84	Wessem	51.167999999999999	5.875000000000000	28	1.600000000000000	manual	tec
1464	17-4-1992 0:00:00	155703.93	Herten	51.183999999999997	5.962000000000000	16	1.400000000000000	manual	tec
1465	18-4-1992 0:00:00	171127.18	Sint Odiliënberg	51.162999999999997	5.967000000000000	24	1.400000000000000	manual	tec
1466	19-4-1992 0:00:00	061229.29	Sint Odiliënberg	51.158000000000001	5.992000000000000	17	1.500000000000000	manual	tec
1467	19-4-1992 0:00:00	102613.95	Roermond	51.198999999999998	6.013000000000000	21	1.700000000000000	manual	tec
1468	19-4-1992 0:00:00	202740.16	Reuver	51.261000000000003	6.087000000000000	15	1.400000000000000	manual	tec
1469	20-4-1992 0:00:00	011108.41	Sint Odiliënberg	51.158000000000001	5.957000000000000	20	1.400000000000000	manual	tec
1470	20-4-1992 0:00:00	042828.68	Sint Odiliënberg	51.148000000000003	5.975000000000000	18	2.000000000000000	manual	tec
1471	20-4-1992 0:00:00	044103.56	Sint Odiliënberg	51.149000000000001	5.973000000000000	18	2.000000000000000	manual	tec
1472	20-4-1992 0:00:00	072701.84	Sint Odiliënberg	51.139000000000003	6.000000000000000	16	2.300000000000000	manual	tec
1473	21-4-1992 0:00:00	075220.42	Linne	51.155000000000001	5.942000000000000	17	1.800000000000000	manual	tec
1474	21-4-1992 0:00:00	161000.69	Sint Odiliënberg	51.151000000000003	5.945000000000000	18	2.100000000000000	manual	tec
1475	22-4-1992 0:00:00	162606.56	Roermond	51.182000000000002	6.005000000000000	16	1.900000000000000	manual	tec
1476	23-4-1992 0:00:00	161940.03	Roermond	51.195000000000000	5.962000000000000	21	1.800000000000000	manual	tec
1477	24-4-1992 0:00:00	002347.21	Roermond	51.201999999999998	6.012000000000000	25	1.500000000000000	manual	tec
1478	24-4-1992 0:00:00	103527.49	Sint Odiliënberg	51.137999999999998	5.988000000000000	16	2.300000000000000	manual	tec
1479	24-4-1992 0:00:00	135141.50	Roermond	51.192000000000000	6.008000000000000	23	1.500000000000000	manual	tec
1480	27-4-1992 0:00:00	213556.77	Sint Odiliënberg	51.128000000000000	6.008000000000000	23	1.500000000000000	manual	tec
1481	1-5-1992 0:00:00	214610.95	Sint Odiliënberg	51.134999999999998	5.992000000000000	18	1.900000000000000	manual	tec
1482	2-5-1992 0:00:00	085002.88	Sint Odiliënberg	51.146999999999998	5.977000000000000	17	2.600000000000000	manual	tec
1483	4-5-1992 0:00:00	003802.54	Sint Odiliënberg	51.130000000000003	6.010000000000000	18	2.100000000000000	manual	tec
1484	5-5-1992 0:00:00	082848.00	Sint Odiliënberg	51.156999999999996	5.977000000000000	17	2.000000000000000	manual	tec
1485	15-5-1992 0:00:00	193327.20	Sint Odiliënberg	51.152000000000001	5.952000000000000	13	3.100000000000000	manual	tec
1486	19-5-1992 0:00:00	013733.08	Sint Odiliënberg	51.143999999999998	5.962000000000000	15	1.800000000000000	manual	tec
1487	15-2-1993 0:00:00	104658.55	Sint Odiliënberg	51.148000000000003	5.965000000000000	8	2.900000000000000	manual	tec
1488	6-3-1993 0:00:00	194353.61	Sint Odiliënberg	51.151000000000003	5.965000000000000	5	1.600000000000000	manual	tec
1489	3-6-1993 0:00:00	125739.09	Herten	51.159999999999997	5.957000000000000	11	3.400000000000000	manual	tec
1490	11-6-1993 0:00:00	170435.60	Stramproy	51.207000000000001	5.755000000000000	17	2.500000000000000	manual	tec
1491	30-9-1993 0:00:00	231556.23	Linne	51.149000000000001	5.938000000000000	10	2.100000000000000	manual	tec
1492	25-12-1993 0:00:00	055622.84	Sint Odiliënberg	51.136000000000003	6.017000000000000	14	1.600000000000000	manual	tec
1493	9-1-1994 0:00:00	175036.91	Sint Odiliënberg	51.159999999999997	5.968000000000000	8	2.200000000000000	manual	tec
1494	17-12-1994 0:00:00	053442.43	Sint Odiliënberg	51.152999999999999	5.953000000000000	11	2.200000000000000	manual	tec
1495	30-3-1995 0:00:00	202908.04	Wijlre	50.845999999999997	5.878000000000000	20	2.200000000000000	manual	tec
1496	12-7-1995 0:00:00	065132.86	Heerlen	50.902999999999999	5.938000000000000	5	1.800000000000000	manual	tec
1497	13-7-1995 0:00:00	064929.49	Heerlen	50.901000000000003	5.975000000000000	5	1.400000000000000	manual	tec
1498	13-7-1995 0:00:00	065038.98	Heerlen	50.896999999999998	5.972000000000000	5	1.400000000000000	manual	tec
1499	15-5-1996 0:00:00	070332.21	Geleen	50.972999999999999	5.823000000000000	14	2.200000000000000	manual	tec
1500	11-6-1996 0:00:00	013912.46	Heel	51.189999999999998	5.902000000000000	15	1.900000000000000	manual	tec
1501	23-6-1996 0:00:00	003705.07	Sint Odiliënberg	51.155999999999999	5.987000000000000	6	1.800000000000000	manual	tec
1502	1-9-1996 0:00:00	033325.29	Susteren	51.058999999999997	5.875000000000000	9	2.400000000000000	manual	tec
1503	30-1-1997 0:00:00	100525.35	IJmuiden	52.459000000000003	4.623000000000000	4	2.000000000000000	manual	tec
1504	3-2-1997 0:00:00	210039.74	Hoog Soeren	52.213999999999999	5.903000000000000	4	2.200000000000000	manual	tec
1505	8-2-1997 0:00:00	214728.35	Montfort	51.127000000000002	5.975000000000000	12	2.100000000000000	manual	tec
1506	12-2-1997 0:00:00	184919.13	Sint Odiliënberg	51.155000000000001	5.970000000000000	16	2.400000000000000	manual	tec
1507	2-8-1997 0:00:00	181914.39	Sint Odiliënberg	51.137000000000000	5.977000000000000	9	1.700000000000000	manual	tec
1508	14-8-1997 0:00:00	235150.99	Weert	51.253999999999998	5.757000000000000	14	1.700000000000000	manual	tec
1509	15-8-1997 0:00:00	000003.29	Nederweert	51.268999999999998	5.765000000000000	3	2.000000000000000	manual	tec
1510	23-9-1998 0:00:00	043754.90	Echt	51.097999999999999	5.833000000000000	9	1.900000000000000	manual	tec
1511	15-11-1998 0:00:00	175217.67	Heerlen	50.896999999999998	5.955000000000000	4	1.900000000000000	manual	tec
1512	23-4-1999 0:00:00	103543.93	Hulsberg	50.899000000000001	5.843000000000000	6	2.000000000000000	manual	tec
1513	2-8-1999 0:00:00	014814.70	Herten	51.164999999999999	5.957000000000000	15	1.400000000000000	manual	tec
1514	11-9-1999 0:00:00	123254.50	Mariahout	51.548999999999999	5.565000000000000	12	3.400000000000000	manual	tec
1515	29-9-1999 0:00:00	064245.51	Sint Odiliënberg	51.149000000000001	5.957000000000000	17	2.200000000000000	manual	tec
1516	6-11-1999 0:00:00	053436.76	Hulsberg	50.898000000000003	5.847000000000000	6	2.100000000000000	manual	tec
1517	15-6-2000 0:00:00	033716.34	Voerendaal	50.881000000000000	5.910000000000000	6	1.800000000000000	manual	tec
1518	18-11-2000 0:00:00	114115.48	Valkenburg	50.878000000000000	5.805000000000000	4	0.800000000000000	manual	tec
1519	20-12-2000 0:00:00	065912.42	Voerendaal	50.869999999999997	5.937000000000000	6	2.300000000000000	manual	tec
1520	20-12-2000 0:00:00	070025.72	Voerendaal	50.872999999999998	5.938000000000000	4	2.500000000000000	manual	tec
1521	20-12-2000 0:00:00	071350.55	Voerendaal	50.875000000000000	5.942000000000000	5	1.100000000000000	manual	tec
1522	20-12-2000 0:00:00	232245.12	Voerendaal	50.875000000000000	5.942000000000000	4	1.000000000000000	manual	tec
1523	21-12-2000 0:00:00	001854.87	Voerendaal	50.872999999999998	5.935000000000000	5	1.500000000000000	manual	tec
1524	23-12-2000 0:00:00	005555.26	Voerendaal	50.859999999999999	5.933000000000000	1	1.700000000000000	manual	tec
1525	31-12-2000 0:00:00	012108.88	Voerendaal	50.881000000000000	5.935000000000000	9	0.400000000000000	manual	tec
1526	2-1-2001 0:00:00	154355.35	Voerendaal	50.878999999999998	5.937000000000000	5	0.700000000000000	manual	tec
1527	5-1-2001 0:00:00	115306.64	Voerendaal	50.871000000000002	5.958000000000000	3	1.100000000000000	manual	tec
1528	9-1-2001 0:00:00	015323.40	Voerendaal	50.881000000000000	5.938000000000000	5	1.000000000000000	manual	tec
1529	15-1-2001 0:00:00	033753.13	Voerendaal	50.872999999999998	5.938000000000000	4	0.900000000000000	manual	tec
1530	30-1-2001 0:00:00	023318.77	Voerendaal	50.869999999999997	5.932000000000000	3	0.700000000000000	manual	tec
1531	30-1-2001 0:00:00	212704.14	Voerendaal	50.868000000000002	5.932000000000000	3	0.600000000000000	manual	tec
1532	30-1-2001 0:00:00	224324.38	Voerendaal	50.878000000000000	5.932000000000000	3	1.100000000000000	manual	tec
1533	30-1-2001 0:00:00	224327.15	Voerendaal	50.877000000000002	5.932000000000000	3	1.700000000000000	manual	tec
1534	30-1-2001 0:00:00	230226.51	Elkenrade	50.845999999999997	5.927000000000000	2	0.300000000000000	manual	tec
1535	2-2-2001 0:00:00	122229.57	Hoensbroek	50.912999999999997	5.932000000000000	3	0.400000000000000	manual	tec
1536	2-2-2001 0:00:00	140326.85	Amstenrade	50.945999999999998	5.932000000000000	3	0.600000000000000	manual	tec
1537	3-2-2001 0:00:00	172221.42	Voerendaal	50.877000000000002	5.927000000000000	3	1.700000000000000	manual	tec
1538	7-2-2001 0:00:00	140429.94	Heerlen	50.902999999999999	5.960000000000000	3	1.000000000000000	manual	tec
1539	17-2-2001 0:00:00	005435.48	Sint Odiliënberg	51.159999999999997	5.962000000000000	11	2.700000000000000	manual	tec
1540	6-3-2001 0:00:00	034912.06	Voerendaal	50.877000000000002	5.930000000000000	7	0.800000000000000	manual	tec
1541	7-3-2001 0:00:00	091759.12	Voerendaal	50.872999999999998	5.937000000000000	5	3.100000000000000	manual	tec
1542	7-3-2001 0:00:00	092002.64	Voerendaal	50.863999999999997	5.933000000000000	5	1.000000000000000	manual	tec
1543	7-3-2001 0:00:00	093643.87	Voerendaal	50.869000000000000	5.932000000000000	5	0.400000000000000	manual	tec
1544	7-3-2001 0:00:00	094040.90	Voerendaal	50.889000000000003	5.932000000000000	5	0.700000000000000	manual	tec
1545	7-3-2001 0:00:00	100534.59	Voerendaal	50.866999999999997	5.932000000000000	6	1.300000000000000	manual	tec
1546	7-3-2001 0:00:00	101941.94	Heerlen	50.899000000000001	5.935000000000000	5	0.900000000000000	manual	tec
1547	7-3-2001 0:00:00	102912.86	Voerendaal	50.869999999999997	5.947000000000000	4	3.000000000000000	manual	tec
1548	7-3-2001 0:00:00	110359.55	Voerendaal	50.869000000000000	5.947000000000000	4	3.100000000000000	manual	tec
1549	7-3-2001 0:00:00	120249.12	Voerendaal	50.875999999999998	5.937000000000000	5	0.700000000000000	manual	tec
1550	7-3-2001 0:00:00	164609.06	Voerendaal	50.866999999999997	5.932000000000000	5	0.800000000000000	manual	tec
1551	7-3-2001 0:00:00	213144.64	Voerendaal	50.875999999999998	5.930000000000000	4	1.400000000000000	manual	tec
1552	7-3-2001 0:00:00	214726.64	Voerendaal	50.872999999999998	5.940000000000000	6	1.100000000000000	manual	tec
1553	8-3-2001 0:00:00	014217.35	Voerendaal	50.863999999999997	5.937000000000000	5	0.600000000000000	manual	tec
1554	8-3-2001 0:00:00	031241.28	Voerendaal	50.871000000000002	5.932000000000000	8	0.600000000000000	manual	tec
1555	8-3-2001 0:00:00	195157.80	Voerendaal	50.890000000000001	5.932000000000000	8	0.700000000000000	manual	tec
1556	8-3-2001 0:00:00	225327.46	Voerendaal	50.878000000000000	5.935000000000000	5	0.300000000000000	manual	tec
1557	10-3-2001 0:00:00	044826.37	Landgraaf	50.902999999999999	6.025000000000000	6	0.300000000000000	manual	tec
1558	10-3-2001 0:00:00	164746.64	Voerendaal	50.874000000000002	5.932000000000000	4	2.300000000000000	manual	tec
1559	12-3-2001 0:00:00	035219.35	Voerendaal	50.883000000000003	5.932000000000000	9	0.100000000000000	manual	tec
1560	12-3-2001 0:00:00	175445.71	Voerendaal	50.890000000000001	5.932000000000000	5	0.700000000000000	manual	tec
1561	22-3-2001 0:00:00	164526.13	Voerendaal	50.871000000000002	5.925000000000000	6	0.800000000000000	manual	tec
1562	22-3-2001 0:00:00	164530.28	Voerendaal	50.872999999999998	5.925000000000000	6	1.100000000000000	manual	tec
1563	25-3-2001 0:00:00	142307.69	Klimmen	50.866999999999997	5.877000000000000	8	1.200000000000000	manual	tec
1564	9-4-2001 0:00:00	170538.92	Voerendaal	50.884000000000000	5.930000000000000	3	0.800000000000000	manual	tec
1565	11-5-2001 0:00:00	205119.62	Voerendaal	50.872000000000000	5.927000000000000	6	0.900000000000000	manual	tec
1566	9-6-2001 0:00:00	032318.45	Heerlen	50.884999999999998	5.955000000000000	6	0.700000000000000	manual	tec
1567	9-6-2001 0:00:00	101634.66	Melick	51.149999999999999	6.002000000000000	8	1.900000000000000	manual	tec
1568	16-6-2001 0:00:00	052437.79	Voerendaal	50.869999999999997	5.925000000000000	4	2.800000000000000	manual	tec
1569	16-6-2001 0:00:00	052935.84	Voerendaal	50.887000000000000	5.922000000000000	9	1.400000000000000	manual	tec
1570	16-6-2001 0:00:00	165313.55	Voerendaal	50.868000000000002	5.918000000000000	4	1.100000000000000	manual	tec
1571	17-6-2001 0:00:00	215546.73	Voerendaal	50.877000000000002	5.933000000000000	5	1.000000000000000	manual	tec
1572	17-6-2001 0:00:00	232338.88	Voerendaal	50.872000000000000	5.932000000000000	5	0.400000000000000	manual	tec
1573	20-6-2001 0:00:00	071942.34	Voerendaal	50.863000000000000	5.918000000000000	5	2.000000000000000	manual	tec
1574	20-6-2001 0:00:00	072258.84	Voerendaal	50.869000000000000	5.932000000000000	3	0.900000000000000	manual	tec
1575	21-6-2001 0:00:00	042836.94	Voerendaal	50.871000000000002	5.920000000000000	1	1.700000000000000	manual	tec
1576	21-6-2001 0:00:00	043837.97	Voerendaal	50.887000000000000	5.937000000000000	4	0.900000000000000	manual	tec
1577	23-6-2001 0:00:00	014003.39	Voerendaal	50.875999999999998	5.932000000000000	2	3.900000000000000	manual	tec
1578	23-6-2001 0:00:00	014458.57	Voerendaal	50.881999999999998	5.932000000000000	5	0.500000000000000	manual	tec
1579	23-6-2001 0:00:00	014759.94	Voerendaal	50.878999999999998	5.925000000000000	5	0.500000000000000	manual	tec
1580	23-6-2001 0:00:00	015003.91	Voerendaal	50.878999999999998	5.925000000000000	5	0.300000000000000	manual	tec
1581	23-6-2001 0:00:00	015300.46	Voerendaal	50.886000000000003	5.927000000000000	4	1.400000000000000	manual	tec
1582	23-6-2001 0:00:00	015345.17	Voerendaal	50.869999999999997	5.910000000000000	4	3.500000000000000	manual	tec
1583	23-6-2001 0:00:00	015916.17	Voerendaal	50.878999999999998	5.925000000000000	5	0.600000000000000	manual	tec
1584	23-6-2001 0:00:00	020022.98	Voerendaal	50.878999999999998	5.925000000000000	5	-0.100000000000000	manual	tec
1585	23-6-2001 0:00:00	020049.35	Voerendaal	50.878999999999998	5.925000000000000	5	0.300000000000000	manual	tec
1586	23-6-2001 0:00:00	020131.19	Voerendaal	50.878999999999998	5.925000000000000	5	0.100000000000000	manual	tec
1587	23-6-2001 0:00:00	020153.64	Voerendaal	50.877000000000002	5.920000000000000	8	1.100000000000000	manual	tec
1588	23-6-2001 0:00:00	020231.32	Voerendaal	50.869999999999997	5.920000000000000	3	3.200000000000000	manual	tec
1589	23-6-2001 0:00:00	020638.39	Voerendaal	50.878999999999998	5.925000000000000	5	0.500000000000000	manual	tec
1590	23-6-2001 0:00:00	020650.85	Voerendaal	50.878999999999998	5.925000000000000	5	0.800000000000000	manual	tec
1591	23-6-2001 0:00:00	020832.65	Voerendaal	50.878999999999998	5.925000000000000	5	0.900000000000000	manual	tec
1592	23-6-2001 0:00:00	021113.17	Voerendaal	50.878999999999998	5.925000000000000	5	0.800000000000000	manual	tec
1593	23-6-2001 0:00:00	021832.67	Voerendaal	50.878999999999998	5.925000000000000	5	0.800000000000000	manual	tec
