X,Y,OBJECTID,DD_MM_YYY,TIME,LOCATION,DEPTH,MAG,EVALMODE,TYPE,MAG_100,GM_CODE,GM_NAAM,WATER,OAD,STED,BEV_DICHTH
757195.176725380006246,7038683.744698500260711,663,20-11-2016 0:00:00,16:48,Wirdum,3,1.200000000000000,manual,ind,120,GM0024,Loppersum,NEE,208,5,89
743057.601381030050106,7054719.100629310123622,664,26-2-2017 0:00:00,12:00,Zandeweer,3,1.200000000000000,manual,ind,120,GM1651,Eemsmond,NEE,359,5,83
734486.000581489992328,7032166.972811070270836,665,15-5-2017 0:00:00,18:57,Zuidwolde,3,1.200000000000000,manual,ind,120,GM0005,Bedum,NEE,678,4,235
756415.940289060003124,7035890.18887551035732,666,26-3-1993 0:00:00,3:50,Overschild,3,1.100000000000000,manual,ind,110,GM0040,Slochteren,NEE,221,5,110
756193.301307269954123,7039615.148008409887552,667,14-5-1993 0:00:00,0:00,Wirdum,3,1.100000000000000,manual,ind,110,GM0024,Loppersum,NEE,208,5,89
751072.604725689976476,7014505.436318919993937,668,14-3-1994 0:00:00,16:04,Kolham,3,1.100000000000000,manual,ind,110,GM0040,Slochteren,NEE,221,5,110
769551.640215439954773,7064430.616743380203843,669,21-3-1995 0:00:00,8:09,Eems-Dollard (nabij Eemshaven),3,1.100000000000000,manual,ind,110,GM0010,Delfzijl,JA,-99999999,-99999999,-99999999
775117.614760410040617,7034214.52606431953609,670,21-7-1995 0:00:00,11:31,Farmsum,3,1.100000000000000,manual,ind,110,GM0010,Delfzijl,NEE,680,4,188
748957.534398730029352,7045205.859524900093675,671,13-9-1995 0:00:00,19:55,Loppersum,3,1.100000000000000,manual,ind,110,GM0024,Loppersum,NEE,208,5,89
752742.397089350037277,7041478.28187722992152,672,20-11-1995 0:00:00,17:31,Garrelsweer,3,1.100000000000000,manual,ind,110,GM0024,Loppersum,NEE,208,5,89
755859.342834339942783,6994844.974236940033734,673,12-3-1996 0:00:00,16:04,Nieuw Annerveen,3,1.100000000000000,manual,ind,110,GM1680,Aa en Hunze,NEE,279,5,92
786360.883341209962964,6953088.343304789625108,674,14-3-1996 0:00:00,7:12,Roswinkel,2,1.100000000000000,manual,ind,110,GM0114,Emmen,NEE,846,4,321
756749.898761549964547,6993918.789753980003297,675,9-4-1996 0:00:00,10:19,Eexterveen,3,1.100000000000000,manual,ind,110,GM1680,Aa en Hunze,NEE,279,5,92
771444.071560689946637,7038683.744697280228138,676,4-5-1997 0:00:00,17:45,Meedhuizen,3,1.100000000000000,manual,ind,110,GM0010,Delfzijl,NEE,680,4,188
751072.604725850047544,7045765.146910750307143,677,13-9-1997 0:00:00,0:28,Loppersum,3,1.100000000000000,manual,ind,110,GM0024,Loppersum,NEE,208,5,89
728808.706545070046559,6980038.902467169798911,678,22-1-1998 0:00:00,3:36,Assen,4,1.100000000000000,manual,ind,110,GM0106,Assen,NEE,1538,2,825
772000.669015189982019,7037007.493497120216489,679,5-2-1998 0:00:00,8:09,Meedhuizen,3,1.100000000000000,manual,ind,110,GM0010,Delfzijl,NEE,680,4,188
757306.496216180035844,7018591.992999039590359,680,14-8-1998 0:00:00,21:21,Froombosch,3,1.100000000000000,manual,ind,110,GM0040,Slochteren,NEE,221,5,110
785581.64690489997156,6952904.063205390237272,681,11-1-1999 0:00:00,12:43,Roswinkel,2,1.100000000000000,manual,ind,110,GM0114,Emmen,NEE,846,4,321
712667.380364469951019,7000960.489779960364103,682,7-6-1999 0:00:00,9:07,Steenbergen,3,1.100000000000000,manual,ind,110,GM1699,Noordenveld,NEE,681,4,165
757306.496216229978018,7028631.530163980089128,683,9-12-1999 0:00:00,1:12,Schildwolde,3,1.100000000000000,manual,ind,110,GM0040,Slochteren,NEE,221,5,110
784023.174032269977033,6952351.248363779857755,684,7-1-2000 0:00:00,18:14,Roswinkel,2,1.100000000000000,manual,ind,110,GM0114,Emmen,NEE,846,4,321
761981.914834160008468,7051733.328492060303688,685,8-4-2000 0:00:00,19:12,Losdorp,3,1.100000000000000,manual,ind,110,GM0010,Delfzijl,NEE,680,4,188
758419.691125100012869,6999106.808134349994361,686,9-6-2000 0:00:00,6:43,Wildervank,3,1.100000000000000,manual,ind,110,GM0047,Veendam,NEE,995,4,362
730812.457381460000761,6997624.172900100238621,687,13-7-2000 0:00:00,10:19,Vries,3,1.100000000000000,manual,ind,110,GM1730,Tynaarlo,NEE,503,4,232
731925.652290289988741,6975417.628856049850583,688,28-4-2001 0:00:00,12:14,Eleveld,3,1.100000000000000,manual,ind,110,GM1680,Aa en Hunze,NEE,279,5,92
743836.837817340041511,7056772.469946729950607,689,25-12-2001 0:00:00,17:02,Uithuizen,3,1.100000000000000,manual,ind,110,GM1651,Eemsmond,NEE,359,5,83
759978.163997930008918,7045578.713410169817507,690,27-2-2002 0:00:00,0:43,Oosterwijtwerd,3,1.100000000000000,manual,ind,110,GM0024,Loppersum,NEE,208,5,89
739161.419199479976669,7052106.488670229911804,691,9-3-2003 0:00:00,16:48,Kantens,3,1.100000000000000,manual,ind,110,GM1651,Eemsmond,NEE,359,5,83
753076.355561809963547,6996327.093052400276065,692,21-5-2003 0:00:00,5:45,Annen,3,1.100000000000000,manual,ind,110,GM1680,Aa en Hunze,NEE,279,5,92
730033.220944980042987,6978374.936004639603198,693,5-8-2003 0:00:00,11:45,Assen,3,1.100000000000000,manual,ind,110,GM0106,Assen,NEE,1538,2,825
757863.093670799979009,7041850.961028110235929,694,17-1-2005 0:00:00,13:55,Appingedam,3,1.100000000000000,manual,ind,110,GM0003,Appingedam,NEE,1045,3,503
762538.512288550031371,7018963.602114319801331,695,25-5-2005 0:00:00,5:16,Noordbroek,3,1.100000000000000,manual,ind,110,GM1987,Menterwolde,NEE,357,5,152
744170.796289870049804,7027143.39237006008625,696,9-7-2005 0:00:00,11:45,Lageland,3,1.100000000000000,manual,ind,110,GM0014,Groningen,NEE,3448,1,2125
745283.99119889002759,7026771.401380790397525,697,2-1-2006 0:00:00,16:04,Lageland,3,1.100000000000000,manual,ind,110,GM0014,Groningen,NEE,3448,1,2125
758976.288579849991947,7053599.304611849598587,698,28-1-2006 0:00:00,0:43,Godlinze,3,1.100000000000000,manual,ind,110,GM0010,Delfzijl,NEE,680,4,188
732482.249744790024124,6974124.151079529896379,699,29-1-2006 0:00:00,3:21,Eleveld,3,1.100000000000000,manual,ind,110,GM1680,Aa en Hunze,NEE,279,5,92
753632.953016550047323,7041105.620187840424478,700,16-4-2006 0:00:00,10:04,Garrelsweer,3,1.100000000000000,manual,ind,110,GM0024,Loppersum,NEE,208,5,89
727695.51163667999208,7055279.057820400223136,701,23-4-2006 0:00:00,18:14,Warffum,3,1.100000000000000,manual,ind,110,GM1651,Eemsmond,NEE,359,5,83
742723.642908139969222,7023610.179467580281198,702,11-8-2006 0:00:00,0:43,Harkstede,3,1.100000000000000,manual,ind,110,GM0014,Groningen,NEE,3448,1,2125
746731.144580599968322,7026585.412403600290418,703,3-3-2007 0:00:00,11:45,Lageland,3,1.100000000000000,manual,ind,110,GM0014,Groningen,NEE,3448,1,2125
754746.147925570025109,7043528.233357329852879,704,11-3-2007 0:00:00,8:38,Wirdum,3,1.100000000000000,manual,ind,110,GM0024,Loppersum,NEE,208,5,89
740608.57258112996351,7042596.371726419776678,705,11-6-2007 0:00:00,6:00,Westerwijtwerd,3,1.100000000000000,manual,ind,110,GM0024,Loppersum,NEE,208,5,89
741165.170035550021566,7028073.445892930030823,706,7-1-2008 0:00:00,19:12,Garmerwolde,3,1.100000000000000,manual,ind,110,GM0009,Ten Boer,NEE,371,5,161
765321.499561139964499,7035517.788864539936185,707,11-4-2008 0:00:00,5:16,Tjuchem,3,1.100000000000000,manual,ind,110,GM0040,Slochteren,NEE,221,5,110
763095.10974297998473,7003185.476560779847205,708,23-6-2008 0:00:00,12:43,Veendam,3,1.100000000000000,manual,ind,110,GM0047,Veendam,NEE,995,4,362
737157.668363210046664,7044460.204200089909136,709,14-9-2008 0:00:00,11:31,Middelstum,3,1.100000000000000,manual,ind,110,GM0024,Loppersum,NEE,208,5,89
757529.135198030038737,7028073.445891629904509,710,26-10-2008 0:00:00,1:26,Schildwolde,3,1.100000000000000,manual,ind,110,GM0040,Slochteren,NEE,221,5,110
760089.483488789992407,7034773.041128230281174,711,10-12-2008 0:00:00,21:36,Overschild,3,1.100000000000000,manual,ind,110,GM0040,Slochteren,NEE,221,5,110
756415.940288949990645,7014505.436318489722908,712,17-1-2009 0:00:00,15:21,Sappemeer,3,1.100000000000000,manual,ind,110,GM0018,Hoogezand-Sappemeer,NEE,1249,3,515
770664.835124399978667,7043901.008585560135543,713,5-2-2009 0:00:00,22:48,Delfzijl,3,1.100000000000000,manual,ind,110,GM0010,Delfzijl,NEE,680,4,188
739940.655635469942354,7004854.624121099710464,714,26-2-2009 0:00:00,6:00,Noordlaren,3,1.100000000000000,manual,ind,110,GM0017,Haren,NEE,865,4,431
740051.975126369972713,7005225.593252790160477,715,17-3-2009 0:00:00,5:16,Noordlaren,3,1.100000000000000,manual,ind,110,GM0017,Haren,NEE,865,4,431
740497.253089979989454,7005225.593252760358155,716,17-3-2009 0:00:00,11:45,Noordlaren,3,1.100000000000000,manual,ind,110,GM0017,Haren,NEE,865,4,431
758864.969088690006174,6996141.813143569976091,717,19-11-2009 0:00:00,20:09,Wildervank,4,1.100000000000000,manual,ind,110,GM0047,Veendam,NEE,995,4,362
760646.080943300039507,7037007.493498110212386,718,2-12-2009 0:00:00,5:16,Appingedam,3,1.100000000000000,manual,ind,110,GM0003,Appingedam,NEE,1045,3,503
740497.253090120037086,7024911.707088810391724,719,10-6-2010 0:00:00,4:19,Slochteren,3,1.100000000000000,manual,ind,110,GM0014,Groningen,NEE,3448,1,2125
749736.770835019997321,7041850.961028779856861,720,8-12-2010 0:00:00,13:12,Loppersum,3,1.100000000000000,manual,ind,110,GM0024,Loppersum,NEE,208,5,89
756193.301307150046341,7013762.651140480302274,721,22-1-2011 0:00:00,22:19,Sappemeer,3,1.100000000000000,manual,ind,110,GM0018,Hoogezand-Sappemeer,NEE,1249,3,515
753855.591998370015062,7043901.00858699996024,722,7-5-2011 0:00:00,13:12,Wirdum,3,1.100000000000000,manual,ind,110,GM0024,Loppersum,NEE,208,5,89
760089.483488759957254,7027329.394381379708648,723,12-5-2011 0:00:00,18:14,Hellum,3,1.100000000000000,manual,ind,110,GM0040,Slochteren,NEE,221,5,110
746397.186107710003853,6996327.09305293019861,724,19-6-2011 0:00:00,0:00,Zuidlaren,3,1.100000000000000,manual,ind,110,GM1730,Tynaarlo,NEE,503,4,232
749736.770835060044192,7049681.260629960335791,725,24-6-2011 0:00:00,6:14,Zeerijp,3,1.100000000000000,manual,ind,110,GM0024,Loppersum,NEE,208,5,89
757195.176725380006246,7039615.148008310236037,726,27-6-2011 0:00:00,7:55,Wirdum,3,1.100000000000000,manual,ind,110,GM0024,Loppersum,NEE,208,5,89
741610.447999309981242,7054905.748641610145569,727,27-7-2011 0:00:00,9:50,Zandeweer,3,1.100000000000000,manual,ind,110,GM1651,Eemsmond,NEE,359,5,83
745061.352217230014503,7051733.328493449836969,728,31-8-2011 0:00:00,5:45,Eppenhuizen,3,1.100000000000000,manual,ind,110,GM1651,Eemsmond,NEE,359,5,83
737714.265817550010979,7020636.057701439596713,729,23-12-2011 0:00:00,3:07,Groningen,3,1.100000000000000,manual,ind,110,GM0014,Groningen,NEE,3448,1,2125
743836.837817169958726,7026957.394702910445631,730,21-1-2012 0:00:00,17:45,Lageland,3,1.100000000000000,manual,ind,110,GM0014,Groningen,NEE,3448,1,2125
755525.384361870004795,7040360.349186640232801,731,16-4-2012 0:00:00,4:04,Wirdum,3,1.100000000000000,manual,ind,110,GM0024,Loppersum,NEE,208,5,89
758419.691125300014392,7042223.657643429934978,732,21-6-2012 0:00:00,18:57,Appingedam,3,1.100000000000000,manual,ind,110,GM0003,Appingedam,NEE,1045,3,503
753410.314034710056148,7032911.476677560247481,733,3-7-2012 0:00:00,18:28,Overschild,3,1.100000000000000,manual,ind,110,GM0040,Slochteren,NEE,221,5,110
682722.437312289956026,7038124.95505886990577,734,16-10-2012 0:00:00,22:04,Kollum,3,1.100000000000000,manual,ind,110,GM0079,Kollumerland en Nieuwkruisland,NEE,366,5,117
755859.342834549956024,7036821.265164789743721,735,17-11-2012 0:00:00,16:48,Garrelsweer,3,1.100000000000000,manual,ind,110,GM0024,Loppersum,NEE,208,5,89
764764.902106650057249,7041478.281876220367849,736,22-11-2012 0:00:00,17:02,Appingedam,3,1.100000000000000,manual,ind,110,GM0003,Appingedam,NEE,1045,3,503
760312.122470570029691,7030119.946199689991772,737,30-11-2012 0:00:00,11:02,Steendam,3,1.100000000000000,manual,ind,110,GM0040,Slochteren,NEE,221,5,110
765655.45803384995088,7037193.726190630346537,738,10-2-2013 0:00:00,0:00,Tjuchem,3,1.100000000000000,manual,ind,110,GM0040,Slochteren,NEE,221,5,110
764987.541088390047662,7024353.883486179634929,739,2-4-2013 0:00:00,10:33,Siddeburen,3,1.100000000000000,manual,ind,110,GM0040,Slochteren,NEE,221,5,110
770553.515633460017852,7028817.566948309540749,740,13-5-2013 0:00:00,6:57,Wagenborgen,3,1.100000000000000,manual,ind,110,GM0010,Delfzijl,NEE,680,4,188
745061.352217079955153,7025469.569769959896803,741,25-5-2013 0:00:00,1:26,Harkstede,3,1.100000000000000,manual,ind,110,GM0014,Groningen,NEE,3448,1,2125
731369.054835770046338,6974308.920801060274243,742,25-5-2013 0:00:00,8:24,Geelbroek,3,1.100000000000000,manual,ind,110,GM1680,Aa en Hunze,NEE,279,5,92
764430.943633939954452,7038683.744697890244424,743,23-6-2013 0:00:00,23:02,Appingedam,3,1.100000000000000,manual,ind,110,GM0003,Appingedam,NEE,1045,3,503
755302.745380089967512,7044833.023121110163629,744,14-7-2013 0:00:00,10:19,Eenum,3,1.100000000000000,manual,ind,110,GM0024,Loppersum,NEE,208,5,89
740608.572581029962748,7026213.447483629919589,745,14-8-2013 0:00:00,9:50,Harkstede,3,1.100000000000000,manual,ind,110,GM0014,Groningen,NEE,3448,1,2125
764208.304652140010148,7038870.01663567032665,746,27-8-2013 0:00:00,21:07,Appingedam,3,1.100000000000000,manual,ind,110,GM0003,Appingedam,NEE,1045,3,503
747510.381016739993356,6997994.805876369588077,747,24-9-2013 0:00:00,15:50,Zuidlaren,3,1.100000000000000,manual,ind,110,GM1730,Tynaarlo,NEE,503,4,232
755525.38436184998136,7036635.041190080344677,748,25-9-2013 0:00:00,0:43,Garrelsweer,3,1.100000000000000,manual,ind,110,GM0024,Loppersum,NEE,208,5,89
747733.019998700008728,7023796.098960890434682,749,1-10-2013 0:00:00,15:36,Scharmer,3,1.100000000000000,manual,ind,110,GM0040,Slochteren,NEE,221,5,110
749514.131853159982711,7031608.640610639937222,750,23-10-2013 0:00:00,6:00,Lageland,3,1.100000000000000,manual,ind,110,GM0040,Slochteren,NEE,221,5,110
763985.665670310030691,7030678.173974039964378,751,23-10-2013 0:00:00,8:38,Siddeburen,3,1.100000000000000,manual,ind,110,GM0040,Slochteren,NEE,221,5,110
770553.515633480041288,7035331.595394830219448,752,8-12-2013 0:00:00,21:21,Meedhuizen,3,1.100000000000000,manual,ind,110,GM0010,Delfzijl,NEE,680,4,188
739940.655635609989986,7025655.532683390192688,753,4-1-2014 0:00:00,19:12,Harkstede,3,1.100000000000000,manual,ind,110,GM0014,Groningen,NEE,3448,1,2125
732259.610763530014083,7041478.281878829933703,754,9-1-2014 0:00:00,0:28,Onderdendam,3,1.100000000000000,manual,ind,110,GM0005,Bedum,NEE,678,4,235
766657.333451880025677,7016734.207389060407877,755,23-1-2014 0:00:00,4:48,Zuidbroek,3,1.100000000000000,manual,ind,110,GM1987,Menterwolde,NEE,357,5,152
760312.122470419970341,6997253.557137900032103,756,4-3-2014 0:00:00,12:00,Wildervank,3,1.100000000000000,manual,ind,110,GM0047,Veendam,NEE,995,4,362
759198.927561510005035,7019521.048294049687684,757,11-3-2014 0:00:00,3:21,Noordbroek,3,1.100000000000000,manual,ind,110,GM1987,Menterwolde,NEE,357,5,152
760089.483488730038516,7021751.223214290104806,758,21-3-2014 0:00:00,7:12,Slochteren,3,1.100000000000000,manual,ind,110,GM0040,Slochteren,NEE,221,5,110
757863.093670660047792,7012834.267018719576299,759,2-4-2014 0:00:00,21:21,Sappemeer,3,1.100000000000000,manual,ind,110,GM0018,Hoogezand-Sappemeer,NEE,1249,3,515
768438.445306350011379,7031980.857723119668663,760,9-4-2014 0:00:00,16:04,Tjuchem,3,1.100000000000000,manual,ind,110,GM0040,Slochteren,NEE,221,5,110
742723.642908159992658,7026957.3947029998526,761,5-12-2014 0:00:00,5:45,Lageland,3,1.100000000000000,manual,ind,110,GM0014,Groningen,NEE,3448,1,2125
762315.873306790017523,7030678.173974179662764,762,14-1-2015 0:00:00,22:04,Hellum,3,1.100000000000000,manual,ind,110,GM0040,Slochteren,NEE,221,5,110
756972.537743589957245,7042223.657643560320139,763,26-1-2015 0:00:00,23:31,Wirdum,3,1.100000000000000,manual,ind,110,GM0024,Loppersum,NEE,208,5,89
760534.761452430044301,7043901.008586449548602,764,4-2-2015 0:00:00,16:04,Oosterwijtwerd,3,1.100000000000000,manual,ind,110,GM0024,Loppersum,NEE,208,5,89
747844.339489619946107,7026399.427771080285311,765,24-3-2015 0:00:00,23:45,Scharmer,3,1.100000000000000,manual,ind,110,GM0040,Slochteren,NEE,221,5,110
770553.515633480041288,7034214.526064730249345,766,3-5-2015 0:00:00,12:14,Meedhuizen,3,1.100000000000000,manual,ind,110,GM0010,Delfzijl,NEE,680,4,188
756081.981816270039417,7018777.79539011977613,767,7-5-2015 0:00:00,0:14,Froombosch,3,1.100000000000000,manual,ind,110,GM0040,Slochteren,NEE,221,5,110
739940.65563553001266,7013948.340945440344512,768,8-5-2015 0:00:00,3:36,Onnen,3,1.100000000000000,manual,ind,110,GM0017,Haren,NEE,865,4,431
745172.671708110021427,7048189.180311970412731,769,4-7-2015 0:00:00,9:21,Westeremden,3,1.100000000000000,manual,ind,110,GM0024,Loppersum,NEE,208,5,89
775451.573233120026998,7035703.986690049991012,770,29-10-2015 0:00:00,2:24,Farmsum,3,1.100000000000000,manual,ind,110,GM0010,Delfzijl,NEE,680,4,188
741053.850544649991207,7029189.65356525965035,771,2-4-2016 0:00:00,9:21,Garmerwolde,3,1.100000000000000,manual,ind,110,GM0009,Ten Boer,NEE,371,5,161
759755.525016049970873,7025841.499938189983368,772,24-4-2016 0:00:00,6:57,Schildwolde,3,1.100000000000000,manual,ind,110,GM0040,Slochteren,NEE,221,5,110
769885.598688079975545,7037007.493497299961746,773,16-5-2016 0:00:00,18:57,Meedhuizen,3,1.100000000000000,manual,ind,110,GM0010,Delfzijl,NEE,680,4,188
760868.719925099983811,7036076.395416609942913,774,29-5-2016 0:00:00,14:24,Overschild,3,1.100000000000000,manual,ind,110,GM0040,Slochteren,NEE,221,5,110
755525.384361710050143,7008008.412035989575088,775,9-7-2016 0:00:00,18:57,Hoogezand,3,1.100000000000000,manual,ind,110,GM0018,Hoogezand-Sappemeer,NEE,1249,3,515
773670.461378730018623,7048748.677609849721193,776,24-8-2016 0:00:00,0:00,Eems-Dollard (nabij Delfzijl),3,1.100000000000000,manual,ind,110,GM0010,Delfzijl,JA,-99999999,-99999999,-99999999
745395.310689770034514,7022866.544895060360432,777,20-12-2016 0:00:00,14:24,Harkstede,3,1.100000000000000,manual,ind,110,GM0014,Groningen,NEE,3448,1,2125
778011.921523830038495,7032911.476675430312753,778,10-4-2017 0:00:00,0:00,Woldendorp,3,1.100000000000000,manual,ind,110,GM0010,Delfzijl,NEE,680,4,188
769106.362251769984141,7037752.450427150353789,779,20-5-2017 0:00:00,6:57,Meedhuizen,3,1.100000000000000,manual,ind,110,GM0010,Delfzijl,NEE,680,4,188
764542.263124839984812,7037566.204655350185931,780,12-2-1993 0:00:00,21:50,Tjuchem,3,1.000000000000000,manual,ind,100,GM0040,Slochteren,NEE,221,5,110
741387.809017429943196,7041478.281878150068223,781,27-6-1993 0:00:00,1:26,Stedum,3,1.000000000000000,manual,ind,100,GM0024,Loppersum,NEE,208,5,89
757529.135198100004345,7042969.103274850174785,782,6-3-1994 0:00:00,5:31,Appingedam,3,1.000000000000000,manual,ind,100,GM0024,Loppersum,NEE,208,5,89
756749.898761680000462,7018963.602114800363779,783,7-5-1994 0:00:00,16:04,Froombosch,3,1.000000000000000,manual,ind,100,GM0040,Slochteren,NEE,221,5,110
773670.461378709995188,7037566.204654539935291,784,5-6-1994 0:00:00,18:57,Meedhuizen,3,1.000000000000000,manual,ind,100,GM0010,Delfzijl,NEE,680,4,188
759532.886034179944545,7011905.991034500300884,785,6-6-1994 0:00:00,3:50,Zuidbroek,3,1.000000000000000,manual,ind,100,GM1987,Menterwolde,NEE,357,5,152
762761.151270449976437,7045205.859523760154843,786,26-6-1994 0:00:00,21:07,Appingedam,3,1.000000000000000,manual,ind,100,GM0003,Appingedam,NEE,1045,3,503
758642.330107070039958,7035331.595395860262215,787,13-12-1994 0:00:00,13:55,Overschild,3,1.000000000000000,manual,ind,100,GM0040,Slochteren,NEE,221,5,110
759532.886034219991416,7021193.620939900167286,788,15-7-1995 0:00:00,3:21,Slochteren,3,1.000000000000000,manual,ind,100,GM0040,Slochteren,NEE,221,5,110
713557.936291820020415,7013576.96566678956151,789,30-11-1996 0:00:00,22:48,Nietap,3,1.000000000000000,manual,ind,100,GM1699,Noordenveld,NEE,681,4,165
751183.924216769984923,7048562.174136339686811,790,4-10-1998 0:00:00,23:16,Zeerijp,3,1.000000000000000,manual,ind,100,GM0024,Loppersum,NEE,208,5,89
756081.981816180050373,7001702.083071960136294,791,5-3-1999 0:00:00,5:31,Kiel-Windeweer,3,1.000000000000000,manual,ind,100,GM0018,Hoogezand-Sappemeer,NEE,1249,3,515
684837.507638960028999,7003556.368054590187967,792,22-4-1999 0:00:00,21:36,Ureterp,3,1.000000000000000,manual,ind,100,GM0086,Opsterland,NEE,399,5,132
756749.898761669988744,7016919.966457379981875,793,9-12-1999 0:00:00,23:02,Froombosch,3,1.000000000000000,manual,ind,100,GM0040,Slochteren,NEE,221,5,110
753076.355561929987743,7018220.401217729784548,794,21-12-1999 0:00:00,17:45,Froombosch,3,1.000000000000000,manual,ind,100,GM0040,Slochteren,NEE,221,5,110
731925.652290459955111,6994844.974238799884915,795,10-7-2000 0:00:00,2:52,Vries,3,1.000000000000000,manual,ind,100,GM1730,Tynaarlo,NEE,503,4,232
759198.927561399992555,6997068.255714010447264,796,22-9-2000 0:00:00,18:28,Wildervank,3,1.000000000000000,manual,ind,100,GM0047,Veendam,NEE,995,4,362
